standort_name,standort,dealer_vehicle_number,kom_nr,jahreswagenkz,vfw_status,kennzeichen,vin,marke,modell,ez,km,antriebsart,versteuerung_hinweis,listenpreis_netto,empf_vk_preis,modell_netto_preis,upe_brutto,upe_quelle,geldwert_vorteil_monat,eingang,abmeldung,verkauft_am
Landau,3,315502,G,Z,Kom.Nr. G,WI-OK 6329,VXKFRHNSLP1082911,Opel,1GO5C5PP41B0A0C5M0VLX5FX,2023-11-23,8369,,1 %,0.00,0.00,0.00,22580.05,"Grund+Zubehör×1,19",225.8,2024-10-29,,2024-11-07
Landau,3,315503,G,Z,Kom.Nr. G,WI-OK 4131,W0V7H9ED4P4257467,Opel,1GMEAFPL5KB0A0F2M0QXD4FX,2023-10-18,8299,,1 %,0.00,0.00,0.00,16329.0,"Grund+Zubehör×1,19",163.29,2024-10-29,,2025-07-01
Landau,3,315508,G,Z,Kom.Nr. G,PA-RN 139,W0VZRHNS9P6049006,Opel,1GUOSYSM61B0A0G2P0WPA9FX,2023-11-22,26144,,1 %,0.00,0.00,0.00,25200.23,"Grund+Zubehör×1,19",252.0,2024-10-29,,2024-11-07
Landau,3,315507,G,Z,Kom.Nr. G,WOS-GE 100,VXKUPHNEKP4337057,Opel,Corsa 1.2 Direct Injection Turbo 74 kW (100PS) MT6 S/S,2024-03-07,35836,Benzin (allgemein),1 %,0.00,0.00,18218.49,21680.0,"Modell Netto×1,19",216.8,2024-10-31,,2025-01-31
Landau,3,315509,G,Z,Kom.Nr. G,DEG-LI 555,W0V7H9ED0P4117982,Opel,Crossland Elegance 1.2 Turbo MT-6,2023-06-30,52864,Benzin (allgemein),1 %,0.00,0.00,21882.35,26040.0,"Modell Netto×1,19",260.4,2024-10-31,,2025-01-16
Landau,3,315511,G,Z,Kom.Nr. G,DEG-L 445,VXKUPHNEKP4325106,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2023-12-06,20570,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2024-11-06,,2024-12-27
Landau,3,111214,G,X,Verkauft (Jahreswg.Kz. X),CAS-P 54E,VXKKCZKZ4R6048656,Opel,"Grandland Electric, GS, Elektromotor 157 kW (213 P",2025-04-07,2257,,"0,5 % / 0,25 % (E/Hybrid)",0.00,56050.00,42815.13,56050.0,empf.VK,280.25,2024-11-11,,2025-10-10
Landau,3,111215,G,X,Verkauft (Jahreswg.Kz. X),LAN-M 5555,VXKKAHPY9R6048619,Opel,"Grandland, GS, 1.2 Direct 100kw Hybrid 6-Gang Doppelkupplungsgetriebe",2025-04-07,2600,,"0,5 % / 0,25 % (E/Hybrid)",0.00,41400.00,34117.65,41400.0,empf.VK,207.0,2024-11-11,2025-10-13,2025-11-27
Landau,3,315514,G,Z,Kom.Nr. G,DEG-TS 305,W0V7H9ED3P4164178,Opel,1GMEAFPL5KB0A0F2M0QXD4FX,2023-06-28,16477,,1 %,0.00,0.00,0.00,16210.0,"Grund+Zubehör×1,19",162.1,2024-11-14,,2025-02-11
Landau,3,315512,G,Z,Kom.Nr. G,VIB-M 607,VXKUPHNEKP4260446,Opel,1GJOA5TL81B0A0G0M0PQD4FV,2023-10-18,17960,,1 %,0.00,0.00,0.00,17156.05,"Grund+Zubehör×1,19",171.56,2024-11-15,,2025-01-14
Landau,3,315513,G,Z,Kom.Nr. G,DGF-MU 18,W0V7D9ED6P4063678,Opel,1GMEAFUL5KB0A0F2M09VD4FX,2023-04-28,28955,,1 %,0.00,0.00,0.00,16567.0,"Grund+Zubehör×1,19",165.67,2024-11-15,,2025-03-27
Landau,3,315516,G,Z,Kom.Nr. G,LAN-JE 23,VXKUSHNSSPW113807,Opel,1GQOSYHM61B0A033M09VSHFT,2023-11-17,8442,,1 %,0.00,0.00,0.00,22366.05,"Grund+Zubehör×1,19",223.66,2024-11-15,,2024-12-13
Landau,3,315520,G,L,Kom.Nr. G,DGF-F 6810,VXEVEAHXKL7047332,Opel,ZAF LIF TOUR 2.0CDTI(110)6GS,2020-11-25,66896,,1 %,0.00,0.00,0.00,19636.65,"Grund+Zubehör×1,19",196.37,2024-11-21,,2024-11-25
Landau,3,315517,G,Z,Kom.Nr. G,DGF-RM 165,VXKUSHPWKPW112446,Opel,1GQOSYHM61B0A033M09VSHFT,2023-11-16,24768,,1 %,0.00,0.00,0.00,18471.0,"Grund+Zubehör×1,19",184.71,2024-11-25,,2025-01-03
Landau,3,315526,G,Z,Kom.Nr. G,WI-OM 6193,W0V7H9ED4P4160401,Opel,1GMEAFPL5KB0A0F2M0QXD4FX,2023-06-22,10061,,1 %,0.00,0.00,0.00,15748.08,"Grund+Zubehör×1,19",157.48,2024-12-02,,2025-03-06
Landau,3,315525,G,Z,Kom.Nr. G,WI-OD 4173,W0V7H9EB1N4388612,Opel,CROSSL ELEG 1.2(96KW)6G S/S,2022-10-27,47486,,1 %,0.00,0.00,0.00,14845.05,"Grund+Zubehör×1,19",148.45,2024-12-03,,2025-03-06
Landau,3,315498,G,Z,Kom.Nr. G,DEG-GG 106,VXKFPHNSLP1030098,Opel,Astra. 5-Türer. GS.,2023-05-24,14056,,1 %,0.00,0.00,25571.43,30430.0,"Modell Netto×1,19",304.3,2024-12-11,,2025-02-27
Landau,3,315521,G,Z,Kom.Nr. G,REG-AS 318,VXKUPHNEKR4041138,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-03-21,24818,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2024-12-11,,2025-02-28
Landau,3,315523,G,Z,Kom.Nr. G,,VXKUPHNEKP4325095,Opel,1GJOA5TL81B0A0G0M0PQD4FV,2023-12-19,15376,,1 %,0.00,0.00,0.00,16010.22,"Grund+Zubehör×1,19",160.1,2024-12-11,,2024-12-17
Landau,3,315529,G,Z,Kom.Nr. G,WI-OK 9331,VXKFPHNSLP1087290,Opel,1GJOA5TL81B0A0G0M0PQD4FV,2023-12-21,24466,,1 %,0.00,0.00,0.00,20546.11,"Grund+Zubehör×1,19",205.46,2024-12-11,,2025-01-23
Landau,3,315530,G,L,Kom.Nr. G,FRG-KS 210,VXKUSHNSKMW081821,Opel,MOKKA EDITION 1.2(96KW)6G S/,2022-01-24,28996,,1 %,0.00,0.00,0.00,15032.71,"Grund+Zubehör×1,19",150.33,2024-12-11,2024-12-04,2025-01-14
Landau,3,111225,V,,Kom.Nr. V,NEW-L 2506,VXKUPHNS0R4279975,Opel,"Corsa, GS, 1.2 Direct Injection Turbo 96 kW 130PS AT8 S/S",2025-01-28,2650,Benzin (allgemein),1 %,0.00,32690.00,24361.34,32690.0,empf.VK,326.9,2024-12-12,2025-11-12,2025-11-21
Landau,3,315527,G,Z,Kom.Nr. G,M-CL 3371,VXKUPHNEKR4036030,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-03-21,17047,,1 %,0.00,0.00,0.00,15515.01,"Grund+Zubehör×1,19",155.15,2024-12-13,,2025-03-06
Landau,3,111224,V,,Kom.Nr. V,DEG-ID 73,VXKUPHNS2R4279959,Opel,"Corsa, GS, 1.2 Direct Injection Turbo 96 kW 130PS AT8 S/S",2025-01-28,3123,Benzin (allgemein),1 %,0.00,32690.00,24361.34,32690.0,empf.VK,326.9,2024-12-17,,2025-10-24
Landau,3,315522,G,Z,Kom.Nr. G,LAN-UB 500,W0V7D9ED6P4160640,Opel,1GMEAFUL5KB0A0F2M09VD4FX,,27621,,1 %,0.00,0.00,0.00,16467.01,"Grund+Zubehör×1,19",164.67,2024-12-18,,2025-02-11
Landau,3,315524,G,Z,Kom.Nr. G,WI-CC 5083,W0VZRHNS8N6842679,Opel,GRANDL. GS LIN 1.2T(96)AT8S/,2022-12-12,8676,Super bleifrei,1 %,0.00,0.00,31588.24,37590.01,"Modell Netto×1,19",375.9,2024-12-18,,2024-12-20
Landau,3,315536,G,L,Kom.Nr. G,DEG-IW 52,W0VBE8ES5N8029267,Opel,ASTRA ST DE&TECH 1.2(96)6GS/,2021-12-27,32566,Benzin (allgemein),1 %,0.00,0.00,0.00,15126.44,"Grund+Zubehör×1,19",151.26,2025-01-07,,2025-01-08
Landau,3,315528,G,Z,Kom.Nr. G,DGF-BF 11 E,VXKUHZKXZM4143738,Opel,CORSA 5T E-EDI ELEKTRO (100K,2021-05-05,22533,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,11082.05,"Grund+Zubehör×1,19",55.41,2025-01-13,,2025-01-14
Landau,3,315533,G,Z,Kom.Nr. G,M-MB 2036,VXKUPHNEKR4023037,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-02-16,11211,,1 %,0.00,0.00,0.00,16548.19,"Grund+Zubehör×1,19",165.48,2025-01-30,,2025-04-14
Landau,3,315537,G,Z,Kom.Nr. G,WI-OX 2566,VXKUPHMHDR4033859,Opel,1GJOA5HJUJB0A0G0P0SDBPFX,2024-02-20,8767,,1 %,0.00,0.00,0.00,13972.42,"Grund+Zubehör×1,19",139.72,2025-01-30,,2025-05-22
Landau,3,315539,G,Z,Kom.Nr. G,WI-OK 6383,VXKUPHNEKP4280660,Opel,1GJOA5TL81B0A0G0M0PQD4FV,2023-11-23,12794,,1 %,0.00,0.00,0.00,16419.2,"Grund+Zubehör×1,19",164.19,2025-01-30,,2025-02-05
Landau,3,315532,G,Z,Kom.Nr. G,DEG-BI 77,VXKUSHPWKPW132214,Opel,1GQOSYHM61B0A033M09VSHFT,2023-12-18,24540,,1 %,0.00,0.00,0.00,18425.5,"Grund+Zubehör×1,19",184.25,2025-02-04,,2025-05-06
Landau,3,315534,G,Z,Kom.Nr. G,LAN-R 423,VXKUPHNEKR4039880,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-02-22,23406,,1 %,0.00,0.00,0.00,16338.24,"Grund+Zubehör×1,19",163.38,2025-02-04,,2025-05-09
Landau,3,315540,G,Z,Kom.Nr. G,DGF-MH 177,VXKUPHNEKP4348255,Opel,1GJOA5HESFB0A0F1P0WPBPFX,2024-01-29,7782,,1 %,0.00,0.00,0.00,15139.0,"Grund+Zubehör×1,19",151.39,2025-02-04,,2025-09-26
Landau,3,315545,G,Z,Kom.Nr. G,WI-OK 9036,VXKUPHNKSP4339418,Opel,1GJOA5TL81B0A0G0M0PQD4FV,2023-12-19,8395,,1 %,0.00,0.00,0.00,20191.61,"Grund+Zubehör×1,19",201.92,2025-02-04,,2025-02-10
Landau,3,315535,G,Z,Kom.Nr. G,DEG-IW 154,VXKUPHNEKR4017247,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-01-29,20959,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2025-02-06,,2025-04-14
Landau,3,315538,G,Z,Kom.Nr. G,WI-OX 2721,VXKUPHMHDR4037258,Opel,1GJOA5HJUJB0A0G0P0SDBPFX,2024-02-20,10287,,1 %,0.00,0.00,0.00,11917.02,"Grund+Zubehör×1,19",119.17,2025-02-06,,2025-05-22
Landau,3,315559,G,L,Kom.Nr. G,EG-E 17E,VXKUKZKXZNW073589,Opel,MOKKA-E ELEG ELEKTRO (100KW),2022-11-23,36000,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,31638.66,37650.01,"Modell Netto×1,19",188.25,2025-02-14,,2025-02-14
Landau,3,315546,G,Z,Kom.Nr. G,DEG-GS 707,VXKUSHPW0RW024374,Opel,1GQOSYRESFB0A033P0WPSHFT,2024-05-13,27911,,1 %,0.00,0.00,0.00,19958.5,"Grund+Zubehör×1,19",199.59,2025-02-18,,2025-06-03
Landau,3,315556,G,Z,Kom.Nr. G,LAN-RW 195,W0VZRHNS7P6061994,Opel,1GUOSYKM6KB0A0H0M0F4A9FX,2024-04-03,22932,,1 %,0.00,0.00,0.00,17471.5,"Grund+Zubehör×1,19",174.72,2025-02-18,,2025-04-09
Landau,3,315550,G,Z,Kom.Nr. G,DEG-EE 14,W0VZRHNS4R6011332,Opel,1GUOSYKM6KB0TPH0M0F41UFX,2024-03-21,6751,,1 %,0.00,0.00,0.00,21658.56,"Grund+Zubehör×1,19",216.59,2025-02-21,,2025-03-14
Landau,3,315551,G,Z,Kom.Nr. G,DGF-AS 164,VXKFPHNS2R1025470,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-04-16,16226,,1 %,0.00,0.00,0.00,22068.55,"Grund+Zubehör×1,19",220.69,2025-02-21,,2025-03-19
Landau,3,315554,G,Z,Kom.Nr. G,WI-OX 3313,VXKUSHPWKRW009956,Opel,1GQOSYRESFB0A033P0WPSHFT,2024-02-16,1759,,1 %,0.00,0.00,0.00,21511.55,"Grund+Zubehör×1,19",215.12,2025-02-21,,2025-03-25
Landau,3,315560,G,Z,Kom.Nr. G,,,,,,36900,,1 %,0.00,0.00,,20089.5,"Grund+Zubehör×1,19",200.9,2025-02-24,,2025-05-27
Landau,3,315561,G,Z,Kom.Nr. G,LAN-MS 183,VXKUSHPWKRW007111,Opel,1GUOSYKM6KB0TPH0M0F41UFX,2024-03-12,22868,,1 %,0.00,0.00,0.00,18155.75,"Grund+Zubehör×1,19",181.56,2025-02-24,,2025-03-31
Landau,3,315565,G,L,Kom.Nr. G,DGF-N 1213,VXKUPHMHDM4356600,Opel,CORSA 5T EDI 1.2(55KW)5G S/S,2021-12-21,35732,,1 %,0.00,0.00,0.00,9822.97,"Grund+Zubehör×1,19",98.23,2025-02-24,2025-02-25,2025-04-16
Landau,3,315548,G,Z,Kom.Nr. G,ME-RK 818,W0VMR8607MB249554,Opel,MOVANO KAWA 2.3TD 99KW,2021-03-24,121530,,1 %,0.00,0.00,0.00,15012.05,"Grund+Zubehör×1,19",150.12,2025-02-25,,2025-02-25
Landau,3,116054,G,M,Kom.Nr. G,LAN-OR 99,VXEVKEHZ2RZ046759,Opel,Vivaro Combi L3 2.0 CDTi 130 kW 8-AT,2024-09-19,5248,,1 %,0.00,0.00,0.00,39290.0,"Grund+Zubehör×1,19",392.9,2025-03-13,2024-10-30,
Landau,3,315564,G,Z,Kom.Nr. G,PAN-S 296,VXKUPHNEKR4044518,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-02-26,8577,,1 %,0.00,0.00,0.00,16282.48,"Grund+Zubehör×1,19",162.82,2025-03-18,,2025-04-04
Landau,3,315575,G,Z,Kom.Nr. G,DEG-BE 201,VXKFPHNS5R1026984,Opel,Astra 5-trg. GS 1.2 Turbo 96kW S/S,2024-04-16,27633,,1 %,0.00,0.00,27588.24,32830.01,"Modell Netto×1,19",328.3,2025-03-18,,2025-04-10
Landau,3,315577,G,Z,Kom.Nr. G,WI-OX 9424,W0VZRHNS6R6020436,Opel,Grandland,2024-05-16,15215,,1 %,0.00,0.00,29714.29,35360.01,"Modell Netto×1,19",353.6,2025-03-18,,2025-05-12
Landau,3,315566,G,Z,Kom.Nr. G,DEG-MM 26,VXKFRHNSLR1005386,Opel,"Astra, Sports Tourer, GS, 1.2 Turbo (96 kW/130 PS)",2024-01-29,11511,Benzin (allgemein),1 %,0.00,0.00,28176.47,33530.0,"Modell Netto×1,19",335.3,2025-03-20,,2025-09-29
Landau,3,315568,G,Z,Kom.Nr. G,DGF-GR 95,W0VZRHNS8R6008711,Opel,1GUOSYKM6KB0TPH0M0F41UFX,2024-02-28,18460,,1 %,0.00,0.00,0.00,21991.47,"Grund+Zubehör×1,19",219.91,2025-03-20,,2025-05-26
Landau,3,315582,G,L,Kom.Nr. G,,VXKUSHNSKMW100262,Opel,MOKKA GS LINE 1.2(96KW)6G S/,2022-01-11,32400,,1 %,0.00,0.00,0.00,17140.47,"Grund+Zubehör×1,19",171.4,2025-03-20,2025-03-20,2025-07-21
Landau,3,315567,G,Z,Kom.Nr. G,LAN-EA 22,VXKUPHNKXR4164686,Opel,1GJOA5TL81B0A0G4M0ZRD4FV,2024-05-28,4591,,1 %,0.00,0.00,0.00,19082.16,"Grund+Zubehör×1,19",190.82,2025-03-21,,2025-04-11
Landau,3,315570,G,Z,Kom.Nr. G,DEG-SE 700,W0VZRHNS5R6009668,Opel,Grandland GS 1.2 Turbo 96kW AT8 S/S,2024-03-21,11416,Benzin (allgemein),1 %,0.00,0.00,32521.01,38700.0,"Modell Netto×1,19",387.0,2025-03-25,,2025-08-07
Landau,3,315574,G,Z,Kom.Nr. G,WI-OX 3491,W0V7H9EDXR4023241,Opel,Crossland 1.2 Turbo Elegance,2024-02-16,10550,,1 %,0.00,0.00,0.00,18865.76,"Grund+Zubehör×1,19",188.66,2025-03-25,,2025-04-11
Landau,3,315576,G,Z,Kom.Nr. G,EG-SI 123,VXKFPHNS2R1031365,Opel,Astra 5-trg. GS 1.2 Turbo 96kW S/S,2024-04-26,10990,,1 %,0.00,0.00,27588.24,32830.01,"Modell Netto×1,19",328.3,2025-03-25,,2025-09-30
Landau,3,315581,G,L,Kom.Nr. G,LAN-LR 8,VXKUPHNEKM4381315,Opel,CORSA 5T GS LI 1.2(74KW)6G S,2022-02-21,37283,Super bleifrei,1 %,0.00,0.00,18462.18,21969.99,"Modell Netto×1,19",219.7,2025-03-27,2025-03-19,2025-04-08
Landau,3,315585,G,L,Kom.Nr. G,DEG-SU 151,VXKUSHNSSNW004129,Opel,MOKKA GS LINE 1.2(96KW)AT8 S,2022-02-28,26698,,1 %,0.00,0.00,0.00,22309.07,"Grund+Zubehör×1,19",223.09,2025-03-27,2025-03-28,2025-08-21
Landau,3,111306,G,M,Kom.Nr. G,LAN-OR 900,VXKUPHNE6S4054900,Opel,"Corsa GS, 1.2 Turbo (74 kW) MT-6 S/S",2025-05-22,6919,Benzin (allgemein),1 %,0.00,26130.00,21033.61,26130.0,empf.VK,261.3,2025-03-28,,
Landau,3,315579,G,Z,Kom.Nr. G,DGF-W 9002,W0V7H9ED8R4017843,Opel,"Crossland, Ultimate Paket, 1.2 Direct Injection Tu",2024-03-12,28115,Benzin (allgemein),1 %,0.00,0.00,27521.01,32750.0,"Modell Netto×1,19",327.5,2025-03-31,,2025-09-25
Landau,3,111282,G,X,Verkauft (Jahreswg.Kz. X),SR-T 916,VXKFPHNS1S1013462,Opel,"Astra GS 5-Türig 1,2 Turbo (96kW) AT-8 S/S",2025-04-28,9205,,1 %,0.00,38780.00,29605.04,38780.0,empf.VK,387.8,2025-04-01,,2026-01-30
Landau,3,315547,G,Z,Kom.Nr. G,PAN-ZL 551,W0V7H9ED2P4316922,Opel,1GMEAFPL5KB0A0F2M0QXD4FX,2023-11-28,8426,,1 %,0.00,0.00,0.00,16864.5,"Grund+Zubehör×1,19",168.65,2025-04-03,,2025-07-31
Landau,3,315549,G,Z,Kom.Nr. G,WI-OX 5583,VXKUSHNS8PW142072,Opel,1GQOSYHM61B0A033M09VSHFT,2024-03-26,15023,,1 %,0.00,0.00,0.00,21186.39,"Grund+Zubehör×1,19",211.86,2025-04-03,,2025-04-15
Landau,3,315555,G,Z,Kom.Nr. G,DGF-P 2116,VXKUSHNSSPW132516,Opel,1GQOSYHM61B0A033M09VSHFT,2023-12-21,9445,,1 %,0.00,0.00,0.00,20941.5,"Grund+Zubehör×1,19",209.41,2025-04-03,,2025-09-29
Landau,3,315557,G,Z,Kom.Nr. G,PA-AM 161,VXKUSHPW6RW029496,Opel,"Mokka, ULTIMATE, 1.2 Direct Injection Turbo 100 kW",2024-04-16,3150,Benzin (allgemein),1 %,0.00,0.00,28878.15,34365.0,"Modell Netto×1,19",343.65,2025-04-03,,2025-06-27
Landau,3,315563,G,Z,Kom.Nr. G,PA-VV 682,W0VZRHNSXP6043490,Opel,1GUOSYSM61B0A0G2P0WPA9FX,2023-10-29,18001,,1 %,0.00,0.00,0.00,22615.62,"Grund+Zubehör×1,19",226.16,2025-04-03,,2025-04-09
Landau,3,315569,G,Z,Kom.Nr. G,,VXKUPHNEKR4042027,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-02-26,11807,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2025-04-03,,2025-04-11
Landau,3,315584,G,Z,Kom.Nr. G,LA-EK 217,VXKUPHNEKR4042112,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-02-26,5115,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2025-04-03,,2025-05-15
Landau,3,111279,G,M,Kom.Nr. G,LAN-OR 22,VXKFPHNS5S1015022,Opel,"Astra GS 5-Türig 1,2 Turbo (96kW) AT-8 S/S",2025-05-22,3620,,1 %,0.00,38780.00,29605.04,38780.0,empf.VK,387.8,2025-04-04,,
Landau,3,315573,G,Z,Kom.Nr. G,DEG-HL 467,W0VZRHNS9P6045831,Opel,Grandland,2023-10-27,10588,,1 %,0.00,0.00,29714.29,35360.01,"Modell Netto×1,19",353.6,2025-04-07,,2025-04-16
Landau,3,315589,G,Z,Kom.Nr. G,DEG-SF 411,VXKFPHNS6R1026699,Opel,Astra 5-trg. GS 1.2 Turbo 96kW S/S,2024-04-16,8871,,1 %,0.00,0.00,27588.24,32830.01,"Modell Netto×1,19",328.3,2025-04-07,,2025-06-25
Landau,3,315594,G,Z,Kom.Nr. G,WI-OM 2005,VXKUPHNSSP4034540,Opel,"Corsa, GS, 1.2 Direct Injection Turbo 96 kW (130",2023-03-17,20290,Benzin (allgemein),1 %,0.00,0.00,23655.46,28150.0,"Modell Netto×1,19",281.5,2025-04-07,,2025-05-20
Landau,3,315597,G,X,Verkauft (Jahreswg.Kz. X),DEG-S 5500,VXKFRHNS3R1034446,Opel,"Astra, Sports Tourer, GS, 1.2 Turbo (96 kW/130 PS)",2024-05-24,21450,Benzin (allgemein),1 %,0.00,0.00,30865.55,36730.0,"Modell Netto×1,19",367.3,2025-04-07,,2025-11-06
Landau,3,315598,G,Z,Kom.Nr. G,REG-MH 79,VXKUPHNEKR4016198,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-01-29,9411,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2025-04-07,,2025-05-19
Landau,3,315587,G,Z,Kom.Nr. G,REG-F 3006,VXKUPHNEKR4016176,Opel,CORSA 1.2 GS 74 kW MT6 S/S,2024-01-29,15871,Benzin (allgemein),1 %,0.00,0.00,20445.38,24330.0,"Modell Netto×1,19",243.3,2025-04-10,,2025-05-14
Landau,3,315592,G,Z,Kom.Nr. G,WI-BZ 101,W0VZ4DGZ1P6042178,Opel,Grandland. PHEV. Elegance 165kW AT8,2023-10-24,24763,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,39243.70,46700.0,"Modell Netto×1,19",233.5,2025-04-10,,2025-05-12
Landau,3,315593,G,Z,Kom.Nr. G,WI-OX 8181,W0VZRHNS0P6054644,Opel,Grandland 1.2 Turbo GS AT8,2024-02-22,9813,Benzin (allgemein),1 %,0.00,0.00,31680.67,37700.0,"Modell Netto×1,19",377.0,2025-04-10,,2025-05-08
Landau,3,315596,G,Z,Kom.Nr. G,LAN-E 6465,W0VZRHNS8R6011382,Opel,Grandland GS 1.2 Turbo 96kW MT6 S/S,2024-03-21,5997,Benzin (allgemein),1 %,0.00,0.00,30554.62,36360.0,"Modell Netto×1,19",363.6,2025-04-10,,2025-05-13
Landau,3,315595,G,Z,Kom.Nr. G,DEG-MB 140,VXKFRHNSLR1005828,Opel,"Astra, Sports Tourer, GS, 1.2 Turbo (96 kW/130 PS)",2024-01-30,20486,Benzin (allgemein),1 %,0.00,0.00,28176.47,33530.0,"Modell Netto×1,19",335.3,2025-04-16,,2025-04-24
Landau,3,111288,G,M,Kom.Nr. G,LAN-OR 392,VXKUPHNE2S4043392,Opel,"Corsa YES, 1,2 Turbo (74 kW) MT-6 S/S",2025-05-22,5300,Benzin (allgemein),1 %,0.00,25830.00,20277.31,25830.0,empf.VK,258.3,2025-04-17,,
Landau,3,315599,G,Z,Kom.Nr. G,DGF-AS 315,VXKUPHNE8R4076939,Opel,"Corsa, GS, 1.2 Direct Injection Turbo 74 kW 100PS MT6 S/S",2024-04-22,20936,Benzin (allgemein),1 %,0.00,0.00,21033.61,25030.0,"Modell Netto×1,19",250.3,2025-04-17,,2025-05-13
Landau,3,111287,G,X,Verkauft (Jahreswg.Kz. X),DEG-NK 188,VXKUPHNE2S4048625,Opel,"Corsa YES, 1,2 Turbo (74 kW) MT-6 S/S",2025-05-22,4629,Benzin (allgemein),1 %,0.00,24980.00,20277.31,24980.0,empf.VK,249.8,2025-05-08,,2025-11-25
Landau,3,315612,G,L,Kom.Nr. G,PA-LB 278E,VXKUHZKXZM4143169,Opel,CORSA 5T E-EDI ELEKTRO (100K,2021-05-05,41549,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,12544.98,"Grund+Zubehör×1,19",62.72,2025-05-08,2025-05-06,2025-09-25
Landau,3,315616,G,L,Kom.Nr. G,R-H 3854,VXKUPHNEKM4144032,Opel,CORSA 5T ELEGA 1.2(74KW)6G S,2021-05-12,49523,,1 %,0.00,0.00,0.00,10487.6,"Grund+Zubehör×1,19",104.88,2025-05-12,2025-05-13,2025-06-12
Landau,3,315617,G,L,Kom.Nr. G,DGF-HG 47,VXKUSHNSSNW005331,Opel,MOKKA GS LINE 1.2(96KW)AT8 S,2022-02-28,24549,,1 %,0.00,0.00,0.00,22544.88,"Grund+Zubehör×1,19",225.45,2025-05-12,2025-05-13,2025-06-04
Landau,3,315622,G,L,Kom.Nr. G,DGF-RM 911,W0VBD8ER3L8017762,Opel,ASTRA ST EDI 1.2(81KW)6G S/S,2020-05-28,84760,,1 %,0.00,0.00,0.00,10951.3,"Grund+Zubehör×1,19",109.51,2025-05-15,,2025-05-21
Landau,3,315578,G,Z,Kom.Nr. G,DEG-AM 425,VXKUPHNSSP4308659,Opel,Corsa GS 1.2 Turbo 96kW AT8 S/S,2023-11-29,15000,Benzin (allgemein),1 %,0.00,0.00,23773.11,28290.0,"Modell Netto×1,19",282.9,2025-05-16,,2025-07-31
Landau,3,315591,G,Z,Kom.Nr. G,WI-OK 3947,VXKFRHNSLP1069870,Opel,"Astra SportsTourer ""Elegance"" 1.2 Turbo 96kW MT6",2023-10-17,23442,Benzin (allgemein),1 %,0.00,0.00,26890.76,32000.0,"Modell Netto×1,19",320.0,2025-05-16,,2025-05-20
Landau,3,315608,G,Z,Kom.Nr. G,SR-SE 235,W0VZRHNS9R6016574,Opel,"Grandland, GS, 1.2 Direct Injection Turbo 96 kW (1",2024-04-23,10834,Benzin (allgemein),1 %,0.00,0.00,30932.77,36810.0,"Modell Netto×1,19",368.1,2025-05-16,,2025-07-18
Landau,3,315609,G,Z,Kom.Nr. G,WI-OX 2404,VXKUSHNSSRW009792,Opel,Mokka GS 1.2 Turbo 96kW AT8 S/S,2024-02-16,10494,Benzin (allgemein),1 %,0.00,0.00,27710.08,32975.0,"Modell Netto×1,19",329.75,2025-05-16,,2025-06-03
Landau,3,315611,G,Z,Kom.Nr. G,FS-TM 893,VXKUPHNE3R4133466,Opel,"Corsa, GS, 1.2 Direct Injection Turbo 74 kW 100PS MT6 S/S",2024-04-30,10625,Benzin (allgemein),1 %,0.00,0.00,21033.61,25030.0,"Modell Netto×1,19",250.3,2025-05-16,,2025-07-31
Landau,3,315613,G,Z,Kom.Nr. G,WI-OX 8473,W0VZRHNS3R6018417,Opel,"Grandland, GS, 1.2 Direct Injection Turbo 96 kW AT8 S/S",2024-04-26,10706,Benzin (allgemein),1 %,0.00,0.00,32899.16,39150.0,"Modell Netto×1,19",391.5,2025-05-16,,2025-05-21
